JobId;Nodes;NodeList;SubmitTime;StartTime;EndTime;WaitTime;RunTime;ResponseTime;Slowdown;Backfilled
158;10;n[5-14];43891643;43891643;43891675;0;32;32;1.000000;no
159;5;n[5-9];43891992;43891992;43892024;0;32;32;1.000000;no
160;5;n[5-9];43892130;43892130;43892214;0;84;84;1.000000;no
161;5;n[5-9];43894606;43894606;43894691;0;85;85;1.000000;no
162;10;n[5-14];43896332;43896332;43896362;0;30;30;1.000000;no
163;20;n[411-430];43898622;43898622;43918734;0;20112;20112;1.000000;no
164;4;n[431-434];43898869;43898869;43918080;0;19211;19211;1.000000;no
165;4;n[435-438];43901218;43901218;43912675;0;11457;11457;1.000000;no
166;4;n[5-8];43902287;43902287;43913718;0;11431;11431;1.000000;no
167;4;n[1-4];43902326;43902326;43913861;0;11535;11535;1.000000;no
168;4;n[31-34];43906982;43906982;43925765;0;18783;18783;1.000000;no
169;4;n[9-12];43908256;43908256;43927418;0;19162;19162;1.000000;no
170;4;n[21-24];43912677;43912677;43924328;0;11651;11651;1.000000;no
171;4;n[5-8];43913723;43913723;43925393;0;11670;11670;1.000000;no
172;4;n[307-310];43913860;43913860;43925244;0;11384;11384;1.000000;no
173;4;n[1-4];43918043;43918043;43937278;0;19235;19235;1.000000;no
174;20;n[311-330];43918393;43918393;44035050;0;116657;116657;1.000000;no
175;20;n[354-373];43918461;43918461;43942317;0;23856;23856;1.000000;no
176;20;n[374-393];43918498;43918498;43943109;0;24611;24611;1.000000;no
177;20;n[849-868];43918534;43918534;43942552;0;24018;24018;1.000000;no
178;20;n[869-888];43918566;43918566;44007351;0;88785;88785;1.000000;no
179;20;n[889-908];43918599;43918599;44005649;0;87050;87050;1.000000;no
180;4;n[331-334];43924298;43924298;43935417;0;11119;11119;1.000000;no
181;1;n35;43924899;43924899;43924988;0;89;89;1.000000;no
182;4;n[21-24];43925209;43925209;43936849;0;11640;11640;1.000000;no
183;4;n[307-310];43925361;43925361;43936476;0;11115;11115;1.000000;no
184;4;n[5-8];43925769;43925769;43944542;0;18773;18773;1.000000;no
185;1;n25;43926671;43926671;43926718;0;47;47;1.000000;no
186;1;n25;43927265;43927265;43927302;0;37;37;1.000000;no
187;4;n[31-34];43927419;43927419;43946786;0;19367;19367;1.000000;no
188;1;n25;43927517;43927517;43927554;0;37;37;1.000000;no
189;1;n25;43927645;43927645;43927692;0;47;47;1.000000;no
190;1;n25;43927766;43927766;43928033;0;267;267;1.000000;no
191;1;n25;43928168;43928168;43928204;0;36;36;1.000000;no
192;1;n25;43928287;43928287;43928334;0;47;47;1.000000;no
193;1;n25;43928486;43928486;43928524;0;38;38;1.000000;no
194;5;n[9-13];43928554;43928554;43932227;0;3673;3673;1.000000;no
195;5;n[335-339];43928671;43928671;43932370;0;3699;3699;1.000000;no
196;1;n25;43928781;43928781;43928985;0;204;204;1.000000;no
197;10;n[297-306];43929032;43929032;43929452;0;420;420;1.000000;no
198;1;n25;43929473;43929473;43929656;0;183;183;1.000000;no
199;6;n[297-302];43930305;43930305;44016645;0;86340;86340;1.000000;no
200;1;n25;43930341;43930341;43931083;0;742;742;1.000000;no
201;6;n[909-914];43930456;43930456;44016796;0;86340;86340;1.000000;no
202;10;n[394-403];43930785;43930785;43930937;0;152;152;1.000000;no
203;10;n[394-403];43931000;43931000;43931146;0;146;146;1.000000;no
204;10;n[394-403];43931896;43931896;43938696;0;6800;6800;1.000000;no
205;4;n[303-306];43935377;43935377;43946546;0;11169;11169;1.000000;no
206;2;n[17-18];43936410;43936410;44186425;0;250015;250015;1.000000;no
207;4;n[9-12];43936439;43936439;43947689;0;11250;11250;1.000000;no
208;4;n[13-16];43936808;43936808;43947873;0;11065;11065;1.000000;no
209;4;n[307-310];43937239;43937239;43956615;0;19376;19376;1.000000;no
210;1;n35;43938496;43938496;43964354;0;25858;25858;1.000000;no
211;1;n1;43938738;43938738;44117408;0;178670;178670;1.000000;no
212;1;n2;43938865;43938865;43972343;0;33478;33478;1.000000;no
213;10;n[331-340];43939030;43939030;43940048;0;1018;1018;1.000000;no
214;10;n[331-340];43940117;43940117;43940495;0;378;378;1.000000;no
215;1;n3;43940388;43940388;44046707;0;106319;106319;1.000000;no
216;10;n[394-403];43940457;43940457;43940882;0;425;425;1.000000;no
217;10;n[331-340];43940859;43940859;43942065;0;1206;1206;1.000000;no
218;10;n[394-403];43941544;43941544;43965577;0;24033;24033;1.000000;no
219;10;n[404-413];43941780;43941780;43965556;0;23776;23776;1.000000;no
220;10;n[414-423];43941811;43941811;43965993;0;24182;24182;1.000000;no
221;10;n[424-433];43941970;43941970;43942190;0;220;220;1.000000;no
222;10;n[331-340];43942233;43942233;43942348;0;115;115;1.000000;no
223;10;n[849-858];43943904;43943904;44019772;0;75868;75868;1.000000;no
224;4;n[19-22];43944507;43944507;43963496;0;18989;18989;1.000000;no
225;4;n[4-7];43946504;43946504;43958424;0;11920;11920;1.000000;no
226;4;n[303-306];43946743;43946743;43966118;0;19375;19375;1.000000;no
227;4;n[31-34];43947647;43947647;43959455;0;11808;11808;1.000000;no
228;4;n[8-11];43947837;43947837;43958994;0;11157;11157;1.000000;no
229;1;n23;43951138;43951138;43952692;0;1554;1554;1.000000;no
230;3;n[23-25];43954174;43954174;43977533;0;23359;23359;1.000000;no
231;4;n[12-15];43954921;43954921;43962448;0;7527;7527;1.000000;no
232;1;n16;43955051;43955051;43957177;0;2126;2126;1.000000;no
233;4;n[915-918];43956578;43956578;43975893;0;19315;19315;1.000000;no
234;10;n[859-868];43956608;43956608;44028042;0;71434;71434;1.000000;no
235;10;n[331-340];43957300;43957300;44091471;0;134171;134171;1.000000;no
236;4;n[307-310];43958382;43958382;43971233;0;12851;12851;1.000000;no
237;4;n[4-7];43958961;43958961;43970840;0;11879;11879;1.000000;no
238;4;n[8-11];43959417;43959417;43972397;0;12980;12980;1.000000;no
239;10;n[341-350];43962076;43962076;44019775;0;57699;57699;1.000000;no
240;25;n[351-375];43962716;43962716;44029429;0;66713;66713;1.000000;no
241;5;n[12-16];43963827;43963827;43967460;0;3633;3633;1.000000;no
242;1;n919;43964851;43964851;43986020;0;21169;21169;1.000000;no
243;4;n[19-22];43966080;43966080;43985537;0;19457;19457;1.000000;no
244;20;n[376-395];43970634;43970634;44016475;0;45841;45841;1.000000;no
245;4;n[303-306];43970801;43970801;43983687;0;12886;12886;1.000000;no
246;4;n[4-7];43971191;43971191;43984043;0;12852;12852;1.000000;no
247;4;n[307-310];43972359;43972359;43985151;0;12792;12792;1.000000;no
248;4;n[31-34];43973121;43973121;43995364;0;22243;22243;1.000000;no
249;4;n[8-11];43973183;43973183;44002444;0;29261;29261;1.000000;no
250;10;n[396-405];43973894;43973894;44027977;0;54083;54083;1.000000;no
251;10;n[406-415];43973929;43973929;43997226;0;23297;23297;1.000000;no
252;1;n2;43974090;43974090;44015148;0;41058;41058;1.000000;no
253;4;n[12-15];43975859;43975859;43995249;0;19390;19390;1.000000;no
254;3;n[23-25];43979294;43979294;44002670;0;23376;23376;1.000000;no
255;20;n[416-435];43981861;43981861;43984045;0;2184;2184;1.000000;no
256;20;n[436-455];43981900;43981900;43984078;0;2178;2178;1.000000;no
257;20;n[456-475];43981929;43981929;43982164;0;235;235;1.000000;no
258;20;n[476-495];43981964;43981964;43983774;0;1810;1810;1.000000;no
259;4;n[915-918];43983647;43983647;43996488;0;12841;12841;1.000000;no
260;4;n[303-306];43984000;43984000;43997037;0;13037;13037;1.000000;no
261;4;n[4-7];43985108;43985108;43998127;0;13019;13019;1.000000;no
262;4;n[307-310];43985495;43985495;44004751;0;19256;19256;1.000000;no
263;4;n[19-22];43995207;43995207;44014528;0;19321;19321;1.000000;no
264;8;n[286-293];43995382;43995382;43995502;0;120;120;1.000000;no
265;8;n[286-293];43995739;43995739;43995836;0;97;97;1.000000;no
266;4;n[12-15];43996446;43996446;44009584;0;13138;13138;1.000000;no
267;4;n[31-34];43996996;43996996;44010079;0;13083;13083;1.000000;no
268;4;n[303-306];43998088;43998088;44011311;0;13223;13223;1.000000;no
269;10;n[286-295];44001046;44001046;44009680;0;8634;8634;1.000000;no
270;1;n16;44001799;44001799;44001839;0;40;40;1.000000;no
271;1;n16;44001862;44001862;44001900;0;38;38;1.000000;no
272;10;n[406-415];44002133;44002133;44029352;0;27219;27219;1.000000;no
273;10;n[416-425];44002135;44002135;44029354;0;27219;27219;1.000000;no
274;10;n[426-435];44002252;44002252;44029074;0;26822;26822;1.000000;no
275;10;n[436-445];44002269;44002269;44029080;0;26811;26811;1.000000;no
276;1;n16;44002374;44002374;44002422;0;48;48;1.000000;no
277;1;n16;44002493;44002493;44002552;0;59;59;1.000000;no
278;14;n[446-459];44002833;44002833;44003250;0;417;417;1.000000;no
279;29;n[460-488];44003085;44003085;44039085;0;36000;36000;1.000000;no
280;1;n16;44003302;44003302;44003442;0;140;140;1.000000;no
281;10;n[446-455];44003461;44003461;44003683;0;222;222;1.000000;no
282;1;n16;44003474;44003474;44003627;0;153;153;1.000000;no
283;4;n[456-459];44003562;44003562;44004705;0;1143;1143;1.000000;no
284;1;n16;44003654;44003654;44020986;0;17332;17332;1.000000;no
285;1;n35;44003694;44003694;44003741;0;47;47;1.000000;no
286;1;n35;44003801;44003801;44010572;0;6771;6771;1.000000;no
287;1;n23;44003896;44003896;44004496;0;600;600;1.000000;no
288;6;n[915-920];44003914;44003914;44027740;0;23826;23826;1.000000;no
289;20;n[489-508];44004234;44004234;44006418;0;2184;2184;1.000000;no
290;1;n921;44004454;44004454;44012108;0;7654;7654;1.000000;no
291;4;n[4-7];44004706;44004706;44024176;0;19470;19470;1.000000;no
292;2;n[23-24];44004726;44004726;44177526;0;172800;172800;1.000000;no
293;1;n25;44004747;44004747;44004923;0;176;176;1.000000;no
294;2;n[8-9];44004756;44004756;44117054;0;112298;112298;1.000000;no
295;2;n[10-11];44004811;44004811;44177611;0;172800;172800;1.000000;no
296;1;n25;44004955;44004955;44005298;0;343;343;1.000000;no
297;1;n307;44005285;44005285;44005341;0;56;56;1.000000;no
298;1;n25;44005489;44005489;44005554;0;65;65;1.000000;no
299;2;n[307-308];44006660;44006660;44052690;0;46030;46030;1.000000;no
300;24;n[489-512];44006748;44006748;44007511;0;763;763;1.000000;no
301;2;n[309-310];44006799;44006799;44139579;0;132780;132780;1.000000;no
302;2;n[446-447];44006937;44006937;44179737;0;172800;172800;1.000000;no
303;1;n25;44007173;44007173;44007213;0;40;40;1.000000;no
304;1;n25;44007412;44007412;44009540;0;2128;2128;1.000000;no
305;4;n[448-451];44007507;44007507;44007580;0;73;73;1.000000;no
306;24;n[869-892];44007516;44007516;44086716;0;79200;79200;1.000000;no
307;4;n[448-451];44007822;44007822;44007896;0;74;74;1.000000;no
308;20;n[489-508];44007850;44007850;44026198;0;18348;18348;1.000000;no
309;4;n[448-451];44008030;44008030;44019981;0;11951;11951;1.000000;no
310;1;n452;44008838;44008838;44009438;0;600;600;1.000000;no
311;1;n453;44008937;44008937;44008985;0;48;48;1.000000;no
312;1;n454;44008968;44008968;44009695;0;727;727;1.000000;no
313;4;n[455-458];44009052;44009052;44268252;0;259200;259200;1.000000;no
314;4;n[893-896];44009133;44009133;44098495;0;89362;89362;1.000000;no
315;4;n[897-900];44009149;44009149;44098516;0;89367;89367;1.000000;no
316;10;n[509-518];44009403;44009403;44033638;0;24235;24235;1.000000;no
317;10;n[519-528];44009523;44009523;44033215;0;23692;23692;1.000000;no
318;4;n[901-904];44009546;44009546;44022700;0;13154;13154;1.000000;no
319;20;n[529-548];44009571;44009571;44034475;0;24904;24904;1.000000;no
320;1;n25;44009798;44009798;44010073;0;275;275;1.000000;no
321;4;n[12-15];44010029;44010029;44022671;0;12642;12642;1.000000;no
322;1;n459;44010063;44010063;44010663;0;600;600;1.000000;no
323;1;n25;44010541;44010541;44010592;0;51;51;1.000000;no
324;1;n452;44010575;44010575;44011180;0;605;605;1.000000;no
325;1;n25;44010850;44010850;44013003;0;2153;2153;1.000000;no
326;1;n459;44010995;44010995;44011510;0;515;515;1.000000;no
327;1;n452;44011221;44011221;44011912;0;691;691;1.000000;no
328;4;n[905-908];44011272;44011272;44024072;0;12800;12800;1.000000;no
329;1;n453;44011466;44011466;44011510;0;44;44;1.000000;no
330;1;n454;44011488;44011488;44011535;0;47;47;1.000000;no
331;1;n459;44011629;44011629;44012229;0;600;600;1.000000;no
332;1;n459;44012439;44012439;44012642;0;203;203;1.000000;no
333;1;n921;44012558;44012558;44013566;0;1008;1008;1.000000;no
334;1;n452;44012629;44012629;44013104;0;475;475;1.000000;no
335;1;n459;44012979;44012979;44013019;0;40;40;1.000000;no
336;10;n[286-295];44013017;44013017;44013229;0;212;212;1.000000;no
337;1;n25;44013091;44013091;44013446;0;355;355;1.000000;no
338;20;n[549-568];44013125;44013125;44013196;0;71;71;1.000000;no
339;1;n459;44013246;44013246;44017566;0;4320;4320;1.000000;no
340;8;n[286-293];44013256;44013256;44013365;0;109;109;1.000000;no
341;24;n[549-572];44013392;44013392;44028813;0;15421;15421;1.000000;no
342;1;n25;44013457;44013457;44013859;0;402;402;1.000000;no
343;1;n452;44013546;44013546;44081377;0;67831;67831;1.000000;no
344;1;n921;44013722;44013722;44016928;0;3206;3206;1.000000;no
345;8;n[286-293];44013744;44013744;44013848;0;104;104;1.000000;no
346;4;n[303-306];44014491;44014491;44033954;0;19463;19463;1.000000;no
347;20;n[573-592];44015746;44015746;44015813;0;67;67;1.000000;no
348;1;n2;44016143;44016143;44083062;0;66919;66919;1.000000;no
349;1;n25;44016666;44016666;44083017;0;66351;66351;1.000000;no
350;2;n[453-454];44017306;44017306;44017484;0;178;178;1.000000;no
351;8;n[286-293];44017532;44017532;44017640;0;108;108;1.000000;no
352;2;n[453-454];44017673;44017673;44051805;0;34132;34132;1.000000;no
353;2;n[19-20];44017674;44017674;44043334;0;25660;25660;1.000000;no
354;2;n[21-22];44017674;44017674;44055832;0;38158;38158;1.000000;no
355;2;n[31-32];44017675;44017675;44062975;0;45300;45300;1.000000;no
356;2;n[33-34];44017675;44017675;44062975;0;45300;45300;1.000000;no
357;2;n[297-298];44017676;44017676;44062976;0;45300;45300;1.000000;no
358;2;n[299-300];44017677;44017677;44055846;0;38169;38169;1.000000;no
359;1;n35;44017789;44017789;44018389;0;600;600;1.000000;no
360;2;n[301-302];44017881;44017881;44018081;0;200;200;1.000000;no
361;8;n[286-293];44017888;44017888;44017988;0;100;100;1.000000;no
362;4;n[909-912];44018042;44018042;44025242;0;7200;7200;1.000000;no
363;1;n459;44018061;44018061;44020976;0;2915;2915;1.000000;no
364;2;n[913-914];44018064;44018064;44018632;0;568;568;1.000000;no
365;8;n[286-293];44018216;44018216;44018312;0;96;96;1.000000;no
366;1;n35;44018475;44018475;44018512;0;37;37;1.000000;no
367;1;n35;44018641;44018641;44018784;0;143;143;1.000000;no
368;2;n[301-302];44018642;44018642;44021129;0;2487;2487;1.000000;no
369;2;n[913-914];44018745;44018745;44065249;0;46504;46504;1.000000;no
370;1;n921;44018770;44018770;44018898;0;128;128;1.000000;no
371;1;n35;44018902;44018902;44019502;0;600;600;1.000000;no
372;10;n[286-295];44018927;44018927;44018981;0;54;54;1.000000;no
373;4;n[376-379];44018980;44018980;44057105;0;38125;38125;1.000000;no
374;4;n[286-289];44018987;44018987;44055570;0;36583;36583;1.000000;no
375;8;n[380-387];44019134;44019134;44019245;0;111;111;1.000000;no
376;2;n[290-291];44019155;44019155;44060397;0;41242;41242;1.000000;no
377;2;n[292-293];44019155;44019155;44064455;0;45300;45300;1.000000;no
378;2;n[294-295];44019155;44019155;44064455;0;45300;45300;1.000000;no
379;2;n[388-389];44019156;44019156;44058912;0;39756;39756;1.000000;no
380;2;n[390-391];44019156;44019156;44064456;0;45300;45300;1.000000;no
381;2;n[392-393];44019156;44019156;44064456;0;45300;45300;1.000000;no
382;2;n[394-395];44019156;44019156;44064456;0;45300;45300;1.000000;no
383;2;n[573-574];44019176;44019176;44053401;0;34225;34225;1.000000;no
384;2;n[575-576];44019177;44019177;44064477;0;45300;45300;1.000000;no
385;2;n[577-578];44019177;44019177;44064477;0;45300;45300;1.000000;no
386;2;n[579-580];44019177;44019177;44064477;0;45300;45300;1.000000;no
387;2;n[581-582];44019177;44019177;44064477;0;45300;45300;1.000000;no
